identifiant;nom_etablissement;annee_emission;milieu;polluant;quantite;unite
0005202084;CURIA FRANCE;2019;Eau (indirect);Méthanol (alcool méthylique);5000;kg/an
0005202084;CURIA FRANCE;2019;Eau (indirect);Demande biologique en oxygène (DBO5);121000;kg/an
0005202084;CURIA FRANCE;2019;Eau (indirect);Composés organohalogénés (exprimés en tant que AOX);11800;kg/an
0005202084;CURIA FRANCE;2019;Eau (indirect);Demande chimique en oxygène (DCO);203000;kg/an
0005202084;CURIA FRANCE;2019;Air;Composés organiques volatils non méthaniques (COVNM);48500;kg/an
0005202289;LHOIST FRANCE OUEST;2019;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);68000000;kg/an
0005202289;LHOIST FRANCE OUEST;2019;Air;Dioxyde de carbone (CO2) d'origine non biomasse;45200000;kg/an
0005202289;LHOIST FRANCE OUEST;2019;Air;Oxydes d'azote (NOx/NO2);134000;kg/an
0005202289;LHOIST FRANCE OUEST;2019;Air;Dioxyde de carbone (CO2) d'origine biomasse;22700000;kg/an
0005202342;TORAY CARBONS FIBERS EUROPE SA;2019;Air;Acide cyanhydrique (HCN);4020;kg/an
0005202342;TORAY CARBONS FIBERS EUROPE SA;2019;Air;Oxydes d'azote (NOx/NO2);202000;kg/an
0005202403;VENTANA FOUNDRY ARUDY;2019;Air;Hexafluorure de soufre (SF6);1340;kg/an
0005202511;CELSA France SAS;2019;Air;Mercure et composés (exprimés en tant que Hg);16.5;kg/an
0005202511;CELSA France SAS;2019;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);17600000;kg/an
0005202511;CELSA France SAS;2019;Air;Dioxyde de carbone (CO2) d'origine non biomasse;17600000;kg/an
0005202511;CELSA France SAS;2019;Air;Zinc et composés (exprimés en tant que Zn);2170;kg/an
0005202511;CELSA France SAS;2019;Air;Oxydes d'azote (NOx/NO2);103000;kg/an
0005202713;SOBEGI SAS;2019;Air;Dioxyde de carbone (CO2) d'origine non biomasse;12200000;kg/an
0005202713;SOBEGI SAS;2019;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);12200000;kg/an
0005202713;SOBEGI SAS;2019;Eau (direct);Zinc et composés (exprimés en tant que Zn);111;kg/an
0005202729;PCC FRANCE SA;2019;Air;Nickel et composés (exprimés en tant que Ni);63.9;kg/an
0005206586;CEPB - SITA Sud-Ouest;2019;Air;Méthane (CH4);124000;kg/an
0005207266;TEREGA - Centre de stockage;2019;Air;Méthane (CH4);261000;kg/an
0005300092;RENAULT TRUCKS;2019;Air;Composés organiques volatils non méthaniques (COVNM);56700;kg/an
0005300235;Saint Louis Sucre Site de Cagny;2019;Air;Dioxyde de carbone (CO2) d'origine non biomasse;34800000;kg/an
0005300235;Saint Louis Sucre Site de Cagny;2019;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);34800000;kg/an
0005300463;CIMENTS CALCIA;2019;Air;Dioxyde de carbone (CO2) d'origine biomasse;15800000;kg/an
0005300463;CIMENTS CALCIA;2019;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);305000000;kg/an
0005300463;CIMENTS CALCIA;2019;Air;Dioxyde de carbone (CO2) d'origine non biomasse;289000000;kg/an
0005300463;CIMENTS CALCIA;2019;Air;Oxydes d'azote (NOx/NO2);775000;kg/an
0005300463;CIMENTS CALCIA;2019;Air;Ammoniac (NH3);18900;kg/an
0005301462;DUPONT D'ISIGNY ET JACQUIN;2019;Eau (indirect);Demande chimique en oxygène (DCO);185000;kg/an
0005301510;SOCIETE FROMAGERE DE SAINTE CECILE;2019;Sol;Zinc et composés (exprimés en tant que Zn);244;kg/an
0005301512;ELVIR S.A.S.;2019;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);16100000;kg/an
0005301512;ELVIR S.A.S.;2019;Air;Dioxyde de carbone (CO2) d'origine non biomasse;16100000;kg/an
0005301512;ELVIR S.A.S.;2019;Sol;Phosphore total;5390;kg/an
0005301618;SAINT ANDRE PLASTIQUE;2019;Air;Composés organiques volatils non méthaniques (COVNM);186000;kg/an
0005301789;MLC SOTTEVAST;2019;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);18600000;kg/an
0005301789;MLC SOTTEVAST;2019;Air;Dioxyde de carbone (CO2) d'origine non biomasse;18600000;kg/an
0005301827;CARGILL FRANCE SAS;2019;Air;Composés organiques volatils non méthaniques (COVNM);117000;kg/an
0005301827;CARGILL FRANCE SAS;2019;Air;Dioxyde de carbone (CO2) d'origine non biomasse;31600000;kg/an
0005301827;CARGILL FRANCE SAS;2019;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);32500000;kg/an
0005301827;CARGILL FRANCE SAS;2019;Air;Hydroflurocarbures (HFC);103;kg/an
0005301827;CARGILL FRANCE SAS;2019;Eau (direct);Arsenic et composés (exprimés en tant que As);17.3;kg/an
0005301827;CARGILL FRANCE SAS;2019;Eau (direct);Chlorures (en tant que Cl total);2180000;kg/an
0005301850;LIS France;2019;Air;Dioxyde de carbone (CO2) d'origine non biomasse;16300000;kg/an
0005301850;LIS France;2019;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);16300000;kg/an
0005302137;HME BRASS FRANCE SAS;2019;Air;Zinc et composés (exprimés en tant que Zn);733;kg/an
0005302137;HME BRASS FRANCE SAS;2019;Eau (direct);Zinc et composés (exprimés en tant que Zn);227;kg/an
0005302589;ESSITY OPERATIONS LE THEIL;2019;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);18300000;kg/an
0005302589;ESSITY OPERATIONS LE THEIL;2019;Air;Dioxyde de carbone (CO2) d'origine non biomasse;18300000;kg/an
0005302798;SOLAIPA SNC;2019;Air;Dioxyde de carbone (CO2) d'origine non biomasse;20300000;kg/an
0005302798;SOLAIPA SNC;2019;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);20300000;kg/an
0005302839;VALNOR;2019;Air;Méthane (CH4);215000;kg/an
0005302882;SIRAC;2019;Air;Dioxyde de carbone (CO2) d'origine non biomasse;44000000;kg/an
0005302882;SIRAC;2019;Air;Dioxyde de carbone (CO2) d'origine biomasse;50800000;kg/an
0005302882;SIRAC;2019;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);94700000;kg/an
0005401050;KRONOSPAN;2019;Air;Aldéhyde formique (formaldéhyde);3800;kg/an
0005401050;KRONOSPAN;2019;Air;Dioxyde de carbone (CO2) d'origine biomasse;43100000;kg/an
0005401050;KRONOSPAN;2019;Air;Composés organiques volatils non méthaniques (COVNM);35100;kg/an
0005401050;KRONOSPAN;2019;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);44500000;kg/an
0005401066;TEFAL S.A;2019;Air;Composés organiques volatils non méthaniques (COVNM);32800;kg/an
0005401075;KRONOSPAN SAS;2019;Air;Composés organiques volatils non méthaniques (COVNM);60700;kg/an
0005401075;KRONOSPAN SAS;2019;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);57700000;kg/an
0005401075;KRONOSPAN SAS;2019;Air;Dioxyde de carbone (CO2) d'origine biomasse;52900000;kg/an
0005401075;KRONOSPAN SAS;2019;Air;Aldéhyde formique (formaldéhyde);1400;kg/an
0005401100;AMCOR FLEXIBLES PACKAGING France;2019;Air;Composés organiques volatils non méthaniques (COVNM);141000;kg/an
0005401104;EUROSERUM;2019;Air;Dioxyde de carbone (CO2) d'origine non biomasse;19500000;kg/an
0005401104;EUROSERUM;2019;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);19500000;kg/an
0005401112;SUEZ RR IWS MINERALS FRANCE (ISDND);2019;Air;Méthane (CH4);445000;kg/an
0005401118;SUEZ RV CENTRE EST;2019;Air;Méthane (CH4);218000;kg/an
0005401138;UVE Dijon métropole;2019;Air;Dioxyde de carbone (CO2) d'origine non biomasse;65500000;kg/an
0005401138;UVE Dijon métropole;2019;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);131000000;kg/an
0005401138;UVE Dijon métropole;2019;Air;Dioxyde de carbone (CO2) d'origine biomasse;65500000;kg/an
0005401151;INDUSTEEL FRANCE;2019;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);66800000;kg/an
0005401151;INDUSTEEL FRANCE;2019;Air;Chrome et composés (exprimés en tant que Cr);283;kg/an
0005401151;INDUSTEEL FRANCE;2019;Air;Nickel et composés (exprimés en tant que Ni);293;kg/an
0005401151;INDUSTEEL FRANCE;2019;Air;Zinc et composés (exprimés en tant que Zn);255;kg/an
0005401151;INDUSTEEL FRANCE;2019;Air;Dioxyde de carbone (CO2) d'origine non biomasse;66800000;kg/an
0005401151;INDUSTEEL FRANCE;2019;Eau (direct);Nickel et composés (exprimés en tant que Ni);53.6;kg/an
0005401162;ADHEX TECHNOLOGIES;2019;Air;Composés organiques volatils non méthaniques (COVNM);72700;kg/an
0005401208;PRYSMIAN;2019;Air;Hexafluorure de soufre (SF6);1350;kg/an
0005401208;PRYSMIAN;2019;Air;Hydroflurocarbures (HFC);209;kg/an
0005401220;VERALLIA FRANCE;2019;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);139000000;kg/an
0005401220;VERALLIA FRANCE;2019;Air;Sélénium;962;kg/an
0005401220;VERALLIA FRANCE;2019;Air;Dioxyde de carbone (CO2) d'origine non biomasse;139000000;kg/an
0005401220;VERALLIA FRANCE;2019;Air;Plomb et composés (exprimés en tant que Pb);367;kg/an
0005401220;VERALLIA FRANCE;2019;Air;Oxydes d'azote (NOx/NO2);400000;kg/an
0005401220;VERALLIA FRANCE;2019;Air;Mercure et composés (exprimés en tant que Hg);21.3;kg/an
0005401220;VERALLIA FRANCE;2019;Air;Chlore et composés inorganiques (en tant que HCl);15000;kg/an
0005401220;VERALLIA FRANCE;2019;Air;Arsenic et composés (exprimés en tant que As);43.6;kg/an
0005401220;VERALLIA FRANCE;2019;Air;Antimoine et composés (exprimés en tant que Sb);13.7;kg/an
0005401231;SUEZ RV Centre Est (ex. SITA CENTRE EST);2019;Air;Méthane (CH4);270000;kg/an
0005401250;CHALON ENERGIE (EST);2019;Air;Dioxyde de carbone (CO2) d'origine biomasse;14500000;kg/an
0005401250;CHALON ENERGIE (EST);2019;Air;Dioxyde de carbone (CO2) d'origine non biomasse;25600000;kg/an
0005401250;CHALON ENERGIE (EST);2019;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);40100000;kg/an
0005401253;MICHELIN;2019;Air;Composés organiques volatils non méthaniques (COVNM);43900;kg/an
0005401253;MICHELIN;2019;Air;Dioxyde de carbone (CO2) d'origine non biomasse;12500000;kg/an
0005401253;MICHELIN;2019;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);12500000;kg/an
0005401254;APERAM ALLOYS IMPHY;2019;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);25100000;kg/an
0005401254;APERAM ALLOYS IMPHY;2019;Air;Nickel et composés (exprimés en tant que Ni);382;kg/an
0005401254;APERAM ALLOYS IMPHY;2019;Air;Cobalt et composés (exprimés en tant que Co);5.05;kg/an
0005401254;APERAM ALLOYS IMPHY;2019;Air;Chrome et composés (exprimés en tant que Cr);1110;kg/an
0005401254;APERAM ALLOYS IMPHY;2019;Air;Dioxyde de carbone (CO2) d'origine non biomasse;25100000;kg/an
0005401254;APERAM ALLOYS IMPHY;2019;Eau (direct);Nickel et composés (exprimés en tant que Ni);232;kg/an
0005401254;APERAM ALLOYS IMPHY;2019;Eau (direct);Chrome et composés (exprimés en tant que Cr);57.2;kg/an
0005401257;SODIEN (ex SOCCRAM);2019;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);16600000;kg/an
0005401257;SODIEN (ex SOCCRAM);2019;Air;Dioxyde de carbone (CO2) d'origine non biomasse;16600000;kg/an
0005401290;BREGER CENTRE SAS;2019;Air;Composés organiques volatils non méthaniques (COVNM);37600;kg/an
0005401359;SALZGITTER Mannesmann Stainless Tubes;2019;Air;Dioxyde de carbone (CO2) d'origine non biomasse;12500000;kg/an
0005401359;SALZGITTER Mannesmann Stainless Tubes;2019;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);12500000;kg/an
0005401402;AMORA MAILLE Chevigny;2019;Eau (indirect);Demande chimique en oxygène (DCO);311000;kg/an
0005401402;AMORA MAILLE Chevigny;2019;Eau (indirect);Demande biologique en oxygène (DBO5);67400;kg/an
0005401415;ISOVER ST GOBAIN;2019;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);10300000;kg/an
0005401415;ISOVER ST GOBAIN;2019;Air;Ammoniac (NH3);51800;kg/an
0005401415;ISOVER ST GOBAIN;2019;Air;Composés organiques volatils non méthaniques (COVNM);35600;kg/an
0005401415;ISOVER ST GOBAIN;2019;Air;Phénols (en tant que C total);1250;kg/an
0005401415;ISOVER ST GOBAIN;2019;Air;Dioxyde de carbone (CO2) d'origine non biomasse;10300000;kg/an
0005401415;ISOVER ST GOBAIN;2019;Eau (indirect);Phénols (en tant que C total);24.5;kg/an
0005401426;TERREAL SAS;2019;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);12800000;kg/an
0005401426;TERREAL SAS;2019;Air;Dioxyde de carbone (CO2) d'origine non biomasse;12800000;kg/an
0005401676;MASSILLY FRANCE;2019;Air;Composés organiques volatils non méthaniques (COVNM);67500;kg/an
0005401696;PAPREC PLASTIQUES SAS;2019;Eau (indirect);Zinc et composés (exprimés en tant que Zn);132;kg/an
0005401765;SONIRVAL - VALEST;2019;Air;Dioxyde de carbone (CO2) d'origine biomasse;21500000;kg/an
0005401765;SONIRVAL - VALEST;2019;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);38000000;kg/an
0005401765;SONIRVAL - VALEST;2019;Air;Dioxyde de carbone (CO2) d'origine non biomasse;16400000;kg/an
0005401880;CORIANCE;2019;Air;Dioxyde de carbone (CO2) d'origine non biomasse;14000000;kg/an
0005401880;CORIANCE;2019;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);14000000;kg/an
0005401887;COVED;2019;Air;Méthane (CH4);217000;kg/an
0005402057;MONCIA;2019;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);16000000;kg/an
0005500035;KERMENE;2019;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);13300000;kg/an
0005500035;KERMENE;2019;Air;Dioxyde de carbone (CO2) d'origine non biomasse;13300000;kg/an
0005500070;ENTREMONT ALLIANCE;2019;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);19700000;kg/an
